District	Assembly_Id	Assembly_Name	Parliamentary_Name	Caste_Name	Caste_Population	Caste_Party_Support_Percent	Party	Caste_Percent
GAYA	229	BODH GAYA	GAYA	OBC	20000	30	LJP	
GAYA	229	BODH GAYA	GAYA	RAJPUT	15000	20	LJP	
GAYA	229	BODH GAYA	GAYA	BHUMIHAR	15000	10	LJP	
GAYA	229	BODH GAYA	GAYA	YADAV	50000	5	BJP	
GAYA	229	BODH GAYA	GAYA	KOYARI	20000	30	BJP	
GAYA	229	BODH GAYA	GAYA	MUSLIM	20000	0	BJP	
GAYA	229	BODH GAYA	GAYA	SC	55000	50	BJP	
GAYA	229	BODH GAYA	GAYA	OBC	20000	70	BJP	
GAYA	229	BODH GAYA	GAYA	RAJPUT	15000	80	BJP	
GAYA	229	BODH GAYA	GAYA	BHUMIHAR	15000	90	BJP	
GAYA	229	BODH GAYA	GAYA	YADAV	50000	70	RJD	
GAYA	229	BODH GAYA	GAYA	KOYARI	20000	70	RJD	
GAYA	229	BODH GAYA	GAYA	MUSLIM	20000	30	RJD	
GAYA	229	BODH GAYA	GAYA	SC	55000	50	RJD	
GAYA	229	BODH GAYA	GAYA	OBC	20000	30	RJD	
GAYA	229	BODH GAYA	GAYA	RAJPUT	15000	20	RJD	
GAYA	229	BODH GAYA	GAYA	BHUMIHAR	15000	10	RJD	
JAMUI 	243	CHAKAI	JAMUI	YADAV		10	JD(U)	25
JAMUI 	243	CHAKAI	JAMUI	MANDAL		0	JD(U)	20
JAMUI 	243	CHAKAI	JAMUI	BHUMIHAR		20	JD(U)	15
JAMUI 	243	CHAKAI	JAMUI	RAJPUT		0	JD(U)	10
JAMUI 	243	CHAKAI	JAMUI	BRAHMIN		0	JD(U)	5
JAMUI 	243	CHAKAI	JAMUI	YADAV		90	RJD	25
JAMUI 	243	CHAKAI	JAMUI	MANDAL		100	RJD	20
JAMUI 	243	CHAKAI	JAMUI	BHUMIHAR		0	RJD	15
JAMUI 	243	CHAKAI	JAMUI	RAJPUT		0	RJD	10
JAMUI 	243	CHAKAI	JAMUI	BRAHMIN		0	RJD	5
JAMUI 	243	CHAKAI	JAMUI	YADAV		0	INC	25
JAMUI 	243	CHAKAI	JAMUI	MANDAL		0	INC	20
JAMUI 	243	CHAKAI	JAMUI	BHUMIHAR		80	INC	15
JAMUI 	243	CHAKAI	JAMUI	RAJPUT		100	INC	10
JAMUI 	243	CHAKAI	JAMUI	BRAHMIN		100	INC	5
GAYA	230	GAYA TOWN	GAYA	VAISHYA	40000	90	BJP	
GAYA	230	GAYA TOWN	GAYA	MUSLIM	50000	15	BJP	
GAYA	230	GAYA TOWN	GAYA	DALIT	25000	60	BJP	
GAYA	230	GAYA TOWN	GAYA	BHUMIHAR	20000	75	BJP	
GAYA	230	GAYA TOWN	GAYA	THAKUR	10000	80	BJP	
GAYA	230	GAYA TOWN	GAYA	KURMI/KOIRIS	10000	95	BJP	
GAYA	230	GAYA TOWN	GAYA	KAYASTH	30000	80	BJP	
GAYA	230	GAYA TOWN	GAYA	VAISHYA	40000	5	INC	
GAYA	230	GAYA TOWN	GAYA	MUSLIM	50000	75	INC	
GAYA	230	GAYA TOWN	GAYA	DALIT	25000	30	INC	
GAYA	230	GAYA TOWN	GAYA	BHUMIHAR	20000	10	INC	
GAYA	230	GAYA TOWN	GAYA	THAKUR	10000	10	INC	
GAYA	230	GAYA TOWN	GAYA	KURMI/KOIRIS	10000	2	INC	
GAYA	230	GAYA TOWN	GAYA	KAYASTH	30000	5	INC	
JAHANABAD 	217	GHOSI	JAHANABAD	YADAV	34000	10	IND	
JAHANABAD 	217	GHOSI	JAHANABAD	BHUMIHAR	30000	70	IND	
JAHANABAD 	217	GHOSI	JAHANABAD	KOYARI-KURMI	14000	15	IND	
JAHANABAD 	217	GHOSI	JAHANABAD	KAHAR	14000	20	IND	
JAHANABAD 	217	GHOSI	JAHANABAD	YADAV	34000	10	JD(U)	
JAHANABAD 	217	GHOSI	JAHANABAD	BHUMIHAR	30000	25	JD(U)	
JAHANABAD 	217	GHOSI	JAHANABAD	KOYARI-KURMI	14000	75	JD(U)	
JAHANABAD 	217	GHOSI	JAHANABAD	KAHAR	14000	60	JD(U)	
JAHANABAD 	217	GHOSI	JAHANABAD	YADAV	34000	80	RJD	
JAHANABAD 	217	GHOSI	JAHANABAD	BHUMIHAR	30000	5	RJD	
JAHANABAD 	217	GHOSI	JAHANABAD	KOYARI-KURMI	14000	10	RJD	
JAHANABAD 	217	GHOSI	JAHANABAD	KAHAR	14000	20	RJD	
NAWADA 	238	GOBINDPUR	NAWADA	YADAV	60000	40	IND	
NAWADA 	238	GOBINDPUR	NAWADA	MUSLIM	27000	10	IND	
NAWADA 	238	GOBINDPUR	NAWADA	BHUMIHAR	32000	0	IND	
NAWADA 	238	GOBINDPUR	NAWADA	KAHAR	28000	0	IND	
NAWADA 	238	GOBINDPUR	NAWADA	KOYARI	35000	0	IND	
NAWADA 	238	GOBINDPUR	NAWADA	YADAV	60000	10	JD(U)	
NAWADA 	238	GOBINDPUR	NAWADA	MUSLIM	27000	35	JD(U)	
NAWADA 	238	GOBINDPUR	NAWADA	BHUMIHAR	32000	75	JD(U)	
NAWADA 	238	GOBINDPUR	NAWADA	KAHAR	28000	90	JD(U)	
NAWADA 	238	GOBINDPUR	NAWADA	KOYARI	35000	90	JD(U)	
NAWADA 	238	GOBINDPUR	NAWADA	YADAV	60000	50	RJD	
NAWADA 	238	GOBINDPUR	NAWADA	MUSLIM	27000	55	RJD	
NAWADA 	238	GOBINDPUR	NAWADA	BHUMIHAR	32000	25	RJD	
NAWADA 	238	GOBINDPUR	NAWADA	KAHAR	28000	10	RJD	
NAWADA 	238	GOBINDPUR	NAWADA	KOYARI	35000	10	RJD	
GAYA	225	GURUA	AURANGABAD	KOYARI	35000	30	RJD	
GAYA	225	GURUA	AURANGABAD	YADAV	30000	80	RJD	
GAYA	225	GURUA	AURANGABAD	MUSLIM	25000	90	RJD	
GAYA	225	GURUA	AURANGABAD	BHUMIHAR	16000	10	RJD	
GAYA	225	GURUA	AURANGABAD	RAJPUT	15000	10	RJD	
GAYA	225	GURUA	AURANGABAD	OBC	50000	35	RJD	
GAYA	225	GURUA	AURANGABAD	SC	20000	40	RJD	
GAYA	225	GURUA	AURANGABAD	KOYARI	35000	70	JD(U)	
GAYA	225	GURUA	AURANGABAD	YADAV	30000	20	JD(U)	
GAYA	225	GURUA	AURANGABAD	MUSLIM	25000	10	JD(U)	
GAYA	225	GURUA	AURANGABAD	BHUMIHAR	16000	90	JD(U)	
GAYA	225	GURUA	AURANGABAD	RAJPUT	15000	90	JD(U)	
GAYA	225	GURUA	AURANGABAD	OBC	50000	65	JD(U)	
GAYA	225	GURUA	AURANGABAD	SC	20000	50	JD(U)	
NAWADA 	236	HISUA	NAWADA	YADAV	40000	60	LJP	
NAWADA 	236	HISUA	NAWADA	BHUMIHAR	90000	5	LJP	
NAWADA 	236	HISUA	NAWADA	KURMI	60000	10	LJP	
NAWADA 	236	HISUA	NAWADA	YADAV	40000	30	BJP	
NAWADA 	236	HISUA	NAWADA	BHUMIHAR	90000	30	BJP	
NAWADA 	236	HISUA	NAWADA	KURMI	60000	70	BJP	
NAWADA 	236	HISUA	NAWADA	YADAV	40000	10	INC	
NAWADA 	236	HISUA	NAWADA	BHUMIHAR	90000	65	INC	
NAWADA 	236	HISUA	NAWADA	KURMI	60000	20	INC	
GAYA	227	IMAMGANJ	AURANGABAD	MUSLIM	25000	10	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	YADAV	25000	0	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	KOYARI	35000	100	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	SC	50000	60	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	OBC	30000	75	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	BHUMIHAR	7000	100	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	RAJPUT	10000	100	JD(U)	
GAYA	227	IMAMGANJ	AURANGABAD	MUSLIM	25000	90	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	YADAV	25000	100	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	KOYARI	35000	0	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	SC	50000	40	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	OBC	30000	25	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	BHUMIHAR	7000	0	RJD	
GAYA	227	IMAMGANJ	AURANGABAD	RAJPUT	10000	0	RJD	
JAHANABAD 	216	JEHANABAD	JAHANABAD	BHUMIHAR	30000	10	RJD	
JAHANABAD 	216	JEHANABAD	JAHANABAD	YADAV	25000	90	RJD	
JAHANABAD 	216	JEHANABAD	JAHANABAD	MUSLIM	10000	40	RJD	
JAHANABAD 	216	JEHANABAD	JAHANABAD	BHUMIHAR	30000	70	JD(U)	
JAHANABAD 	216	JEHANABAD	JAHANABAD	YADAV	25000	10	JD(U)	
JAHANABAD 	216	JEHANABAD	JAHANABAD	MUSLIM	10000	20	JD(U)	
JAHANABAD 	216	JEHANABAD	JAHANABAD	BHUMIHAR	30000	20	INC	
JAHANABAD 	216	JEHANABAD	JAHANABAD	YADAV	25000	0	INC	
JAHANABAD 	216	JEHANABAD	JAHANABAD	MUSLIM	10000	40	INC	
JAMUI 	241	JAMUI	JAMUI	RAJPUT	40000	90	JD(U)	
JAMUI 	241	JAMUI	JAMUI	YADAV	35000	0	JD(U)	
JAMUI 	241	JAMUI	JAMUI	KOYARI(MANDAL)	32000	75	JD(U)	
JAMUI 	241	JAMUI	JAMUI	RAJPUT	40000	0	RJD	
JAMUI 	241	JAMUI	JAMUI	YADAV	35000	100	RJD	
JAMUI 	241	JAMUI	JAMUI	KOYARI(MANDAL)	32000	0	RJD	
JAMUI 	241	JAMUI	JAMUI	RAJPUT	40000	10	INC	
JAMUI 	241	JAMUI	JAMUI	YADAV	35000	0	INC	
JAMUI 	241	JAMUI	JAMUI	KOYARI(MANDAL)	32000	25	INC	
JAMUI 	242	JHAJHA	JAMUI	YADAV		0	JD(U)	50
JAMUI 	242	JHAJHA	JAMUI	RAJPUT		40	JD(U)	20
JAMUI 	242	JHAJHA	JAMUI	SC(HARIJAN)		25	JD(U)	15
JAMUI 	242	JHAJHA	JAMUI	ST		50	JD(U)	5
JAMUI 	242	JHAJHA	JAMUI	YADAV		100	RJD	50
JAMUI 	242	JHAJHA	JAMUI	RAJPUT		0	RJD	20
JAMUI 	242	JHAJHA	JAMUI	SC(HARIJAN)		75	RJD	15
JAMUI 	242	JHAJHA	JAMUI	ST		50	RJD	5
ARWAL 	215	KURTHA	JAHANABAD	YADAV	32000	70	LJP	
ARWAL 	215	KURTHA	JAHANABAD	MUSLIM(FORWARD)	22000	30	LJP	
ARWAL 	215	KURTHA	JAHANABAD	BHUMIHAR	20000	60	LJP	
ARWAL 	215	KURTHA	JAHANABAD	KUSHWAHA	10000	20	LJP	
ARWAL 	215	KURTHA	JAHANABAD	YADAV	32000	20	JD(U)	
ARWAL 	215	KURTHA	JAHANABAD	MUSLIM(FORWARD)	22000	30	JD(U)	
ARWAL 	215	KURTHA	JAHANABAD	BHUMIHAR	20000	30	JD(U)	
ARWAL 	215	KURTHA	JAHANABAD	KUSHWAHA	10000	80	JD(U)	
ARWAL 	215	KURTHA	JAHANABAD	YADAV	32000	70	RJD	
ARWAL 	215	KURTHA	JAHANABAD	MUSLIM(FORWARD)	22000	30	RJD	
ARWAL 	215	KURTHA	JAHANABAD	BHUMIHAR	20000	60	RJD	
ARWAL 	215	KURTHA	JAHANABAD	KUSHWAHA	10000	20	RJD	
ARWAL 	215	KURTHA	JAHANABAD	YADAV	32000	10	INC	
ARWAL 	215	KURTHA	JAHANABAD	MUSLIM(FORWARD)	22000	40	INC	
ARWAL 	215	KURTHA	JAHANABAD	BHUMIHAR	20000	10	INC	
ARWAL 	215	KURTHA	JAHANABAD	KUSHWAHA	10000	0	INC	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	YADAV	25000	90	RJD	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	BHUMIHAR	30000	25	RJD	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	CHAMAR	20000	55	RJD	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	PASWAN	17000	60	RJD	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	YADAV	25000	5	JD(U)	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	BHUMIHAR	30000	55	JD(U)	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	CHAMAR	20000	30	JD(U)	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	PASWAN	17000	25	JD(U)	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	YADAV	25000	5	INC	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	BHUMIHAR	30000	20	INC	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	CHAMAR	20000	15	INC	
JAHANABAD 	218	MAKHDUMPUR	JAHANABAD	PASWAN	17000	15	INC	
NAWADA 	237	NAWADA	NAWADA	BHUMIHAR	65000	10	IND	
NAWADA 	237	NAWADA	NAWADA	YADAV	55000	10	IND	
NAWADA 	237	NAWADA	NAWADA	VAISHYA	22000	0	IND	
NAWADA 	237	NAWADA	NAWADA	KUSHWAHA	25000	0	IND	
NAWADA 	237	NAWADA	NAWADA	BHUMIHAR	65000	0	RJD	
NAWADA 	237	NAWADA	NAWADA	YADAV	55000	90	RJD	
NAWADA 	237	NAWADA	NAWADA	VAISHYA	22000	10	RJD	
NAWADA 	237	NAWADA	NAWADA	KUSHWAHA	25000	10	RJD	
NAWADA 	237	NAWADA	NAWADA	BHUMIHAR	65000	75	BJP	
NAWADA 	237	NAWADA	NAWADA	YADAV	55000	0	BJP	
NAWADA 	237	NAWADA	NAWADA	VAISHYA	22000	90	BJP	
NAWADA 	237	NAWADA	NAWADA	KUSHWAHA	25000	90	BJP	
NAWADA 	235	RAJAULI	NAWADA	YADAV	70000	10	BJP	
NAWADA 	235	RAJAULI	NAWADA	RAJVANSHI	45000	100	BJP	
NAWADA 	235	RAJAULI	NAWADA	CHAUDHARY	40000	45	BJP	
NAWADA 	235	RAJAULI	NAWADA	BHUMIHAR	12000	100	BJP	
NAWADA 	235	RAJAULI	NAWADA	RAJPUT	10000	100	BJP	
NAWADA 	235	RAJAULI	NAWADA	YADAV	70000	90	RJD	
NAWADA 	235	RAJAULI	NAWADA	RAJVANSHI	45000	0	RJD	
NAWADA 	235	RAJAULI	NAWADA	CHAUDHARY	40000	55	RJD	
NAWADA 	235	RAJAULI	NAWADA	BHUMIHAR	12000	0	RJD	
NAWADA 	235	RAJAULI	NAWADA	RAJPUT	10000	0	RJD	
GAYA	226	SHERGHATI	GAYA	YADAV	40000	70	RJD	
GAYA	226	SHERGHATI	GAYA	MUSLIM	30000	80	RJD	
GAYA	226	SHERGHATI	GAYA	KOYARI	25000	10	RJD	
GAYA	226	SHERGHATI	GAYA	SC	55000	20	RJD	
GAYA	226	SHERGHATI	GAYA	BHUMIHAR	18000	0	RJD	
GAYA	226	SHERGHATI	GAYA	RAJPUT	15000	0	RJD	
GAYA	226	SHERGHATI	GAYA	OBC	20000	10	RJD	
GAYA	226	SHERGHATI	GAYA	YADAV	40000	30	JD(U)	
GAYA	226	SHERGHATI	GAYA	MUSLIM	30000	20	JD(U)	
GAYA	226	SHERGHATI	GAYA	KOYARI	25000	80	JD(U)	
GAYA	226	SHERGHATI	GAYA	SC	55000	45	JD(U)	
GAYA	226	SHERGHATI	GAYA	BHUMIHAR	18000	90	JD(U)	
GAYA	226	SHERGHATI	GAYA	RAJPUT	15000	90	JD(U)	
GAYA	226	SHERGHATI	GAYA	OBC	20000	60	JD(U)	
GAYA	226	SHERGHATI	GAYA	YADAV	40000	0	INC	
GAYA	226	SHERGHATI	GAYA	MUSLIM	30000	80	INC	
GAYA	226	SHERGHATI	GAYA	KOYARI	25000	10	INC	
GAYA	226	SHERGHATI	GAYA	SC	55000	35	INC	
GAYA	226	SHERGHATI	GAYA	BHUMIHAR	18000	10	INC	
GAYA	226	SHERGHATI	GAYA	RAJPUT	15000	0	INC	
GAYA	226	SHERGHATI	GAYA	OBC	20000	30	INC	
JAMUI 	240	SIKANDRA	JAMUI	YADAV		0	JD(U)	35
JAMUI 	240	SIKANDRA	JAMUI	BHUMIHAR		20	JD(U)	20
JAMUI 	240	SIKANDRA	JAMUI	RAJPUT		55	JD(U)	15
JAMUI 	240	SIKANDRA	JAMUI	SC		35	JD(U)	20
JAMUI 	240	SIKANDRA	JAMUI	YADAV		90	RJD	35
JAMUI 	240	SIKANDRA	JAMUI	BHUMIHAR		5	RJD	20
JAMUI 	240	SIKANDRA	JAMUI	RAJPUT		5	RJD	15
JAMUI 	240	SIKANDRA	JAMUI	SC		25	RJD	20
JAMUI 	240	SIKANDRA	JAMUI	YADAV		10	INC	35
JAMUI 	240	SIKANDRA	JAMUI	BHUMIHAR		35	INC	20
JAMUI 	240	SIKANDRA	JAMUI	RAJPUT		20	INC	15
JAMUI 	240	SIKANDRA	JAMUI	SC		20	INC	20
GAYA	231	TIKARI	AURANGABAD	BHUMIHAR	50000	80	JD(U)	
GAYA	231	TIKARI	AURANGABAD	YADAV	40000	20	JD(U)	
GAYA	231	TIKARI	AURANGABAD	SC	50000	45	JD(U)	
GAYA	231	TIKARI	AURANGABAD	MUSLIM	20000	30	JD(U)	
GAYA	231	TIKARI	AURANGABAD	OBC	20000	55	JD(U)	
GAYA	231	TIKARI	AURANGABAD	RAJPUT	18000	70	JD(U)	
GAYA	231	TIKARI	AURANGABAD	KOYARI	18000	70	JD(U)	
GAYA	231	TIKARI	AURANGABAD	BHUMIHAR	50000	20	RJD	
GAYA	231	TIKARI	AURANGABAD	YADAV	40000	80	RJD	
GAYA	231	TIKARI	AURANGABAD	SC	50000	55	RJD	
GAYA	231	TIKARI	AURANGABAD	MUSLIM	20000	70	RJD	
GAYA	231	TIKARI	AURANGABAD	OBC	20000	45	RJD	
GAYA	231	TIKARI	AURANGABAD	RAJPUT	18000	30	RJD	
GAYA	231	TIKARI	AURANGABAD	KOYARI	18000	30	RJD	
NAWADA 	239	WARSALIGANJ	NAWADA	BHUMIHAR		15	IND	0.65
NAWADA 	239	WARSALIGANJ	NAWADA	KURMI		60	IND	0.2
NAWADA 	239	WARSALIGANJ	NAWADA	BHUMIHAR		70	INC	0.65
NAWADA 	239	WARSALIGANJ	NAWADA	KURMI		0	INC	0.2
NAWADA 	239	WARSALIGANJ	NAWADA	BHUMIHAR		15	BJP	0.65
NAWADA 	239	WARSALIGANJ	NAWADA	KURMI		40	BJP	0.2
GAYA	234	WAZIRGANJ	GAYA	RAJPUT	40000	80	INC	
GAYA	234	WAZIRGANJ	GAYA	BHUMIHAR	25000	55	INC	
GAYA	234	WAZIRGANJ	GAYA	KOYARI	20000	50	INC	
GAYA	234	WAZIRGANJ	GAYA	YADAV	30000	10	INC	
GAYA	234	WAZIRGANJ	GAYA	SC	40000	50	INC	
GAYA	234	WAZIRGANJ	GAYA	OBC	20000	60	INC	
GAYA	234	WAZIRGANJ	GAYA	RAJPUT	40000	0	RJD	
GAYA	234	WAZIRGANJ	GAYA	BHUMIHAR	25000	0	RJD	
GAYA	234	WAZIRGANJ	GAYA	KOYARI	20000	0	RJD	
GAYA	234	WAZIRGANJ	GAYA	YADAV	30000	90	RJD	
GAYA	234	WAZIRGANJ	GAYA	SC	40000	20	RJD	
GAYA	234	WAZIRGANJ	GAYA	OBC	20000	10	RJD	
GAYA	234	WAZIRGANJ	GAYA	RAJPUT	40000	20	JD(U)	
GAYA	234	WAZIRGANJ	GAYA	BHUMIHAR	25000	45	JD(U)	
GAYA	234	WAZIRGANJ	GAYA	KOYARI	20000	50	JD(U)	
GAYA	234	WAZIRGANJ	GAYA	YADAV	30000	0	JD(U)	
GAYA	234	WAZIRGANJ	GAYA	SC	40000	30	JD(U)	
GAYA	234	WAZIRGANJ	GAYA	OBC	20000	30	JD(U)	
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SC	35000	40	RJD	12.76595745
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	YADAV	27000	70	RJD	11.91489362
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	RAJPUT	25000	10	RJD	10.63829787
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	MUSLIM	24000	45	RJD	9.361702128
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SEHNI	20000	30	RJD	8.510638298
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	VAISHIYA	20000	10	RJD	6.808510638
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	BHUMIHAR	15000	10	RJD	6.382978723
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SC	35000	30	JD(U)+	12.76595745
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	YADAV	27000	10	JD(U)+	11.91489362
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	RAJPUT	25000	70	JD(U)+	10.63829787
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	MUSLIM	24000	5	JD(U)+	9.361702128
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SEHNI	20000	40	JD(U)+	8.510638298
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	VAISHIYA	20000	70	JD(U)+	6.808510638
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	BHUMIHAR	15000	40	JD(U)+	6.382978723
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SC	35000	20	INC	12.76595745
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	YADAV	27000	10	INC	11.91489362
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	RAJPUT	25000	10	INC	10.63829787
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	MUSLIM	24000	50	INC	9.361702128
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SEHNI	20000	30	INC	8.510638298
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	VAISHIYA	20000	20	INC	6.808510638
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	BHUMIHAR	15000	40	INC	6.382978723
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SC	35000		LJP	12.76595745
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	YADAV	27000		LJP	11.91489362
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	RAJPUT	25000		LJP	10.63829787
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	MUSLIM	24000		LJP	9.361702128
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SEHNI	20000		LJP	8.510638298
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	VAISHIYA	20000		LJP	6.808510638
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	BHUMIHAR	15000		LJP	6.382978723
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SC	35000	5	OTHERS	12.76595745
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	YADAV	27000	5	OTHERS	11.91489362
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	RAJPUT	25000	5	OTHERS	10.63829787
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	MUSLIM	24000	5	OTHERS	9.361702128
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	SEHNI	20000	2	OTHERS	8.510638298
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	VAISHIYA	20000	3	OTHERS	6.808510638
MUZAFFARPUR 	88	GAIGHAT	MUZAFFARPUR	BHUMIHAR	15000	5	OTHERS	6.382978723
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	YADAV	30000	80	RJD	13.27433628
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MUSLIM	29000	40	RJD	12.83185841
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	VAISHIYA	24000	10	RJD	10.61946903
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BHUMIHAR	22000	10	RJD	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	SC	22000	40	RJD	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BRAHMIN	20000	10	RJD	8.849557522
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MALLAHA	17000	30	RJD	7.522123894
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	YADAV	30000	10	JD(U)+	13.27433628
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MUSLIM	29000	5	JD(U)+	12.83185841
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	VAISHIYA	24000	70	JD(U)+	10.61946903
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BHUMIHAR	22000	40	JD(U)+	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	SC	22000	20	JD(U)+	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BRAHMIN	20000	70	JD(U)+	8.849557522
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MALLAHA	17000	30	JD(U)+	7.522123894
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	YADAV	30000	10	INC	13.27433628
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MUSLIM	29000	50	INC	12.83185841
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	VAISHIYA	24000	20	INC	10.61946903
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BHUMIHAR	22000	40	INC	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	SC	22000	40	INC	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BRAHMIN	20000	10	INC	8.849557522
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MALLAHA	17000	30	INC	7.522123894
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	YADAV	30000		LJP	13.27433628
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MUSLIM	29000		LJP	12.83185841
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	VAISHIYA	24000		LJP	10.61946903
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BHUMIHAR	22000		LJP	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	SC	22000		LJP	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BRAHMIN	20000		LJP	8.849557522
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MALLAHA	17000		LJP	7.522123894
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	YADAV	30000		OTHERS	13.27433628
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MUSLIM	29000		OTHERS	12.83185841
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	VAISHIYA	24000		OTHERS	10.61946903
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BHUMIHAR	22000		OTHERS	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	SC	22000		OTHERS	9.734513274
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	BRAHMIN	20000		OTHERS	8.849557522
MUZAFFARPUR 	89	AURAI	MUZAFFARPUR	MALLAHA	17000		OTHERS	7.522123894
MUZAFFARPUR 	90	MINAPUR	VAISHALI	SC	44000	20	JD(U)+	22.38046796
MUZAFFARPUR 	90	MINAPUR	VAISHALI	KUSHWAHA	45000	50	JD(U)+	22.88911495
