Assembly_Id	District	Assembly_Name	Parliamentary_Name	Party	PARTY_PARAMETER	PARTY_PARAMETER_SCORE
53	#REF!	THAKURGANJ	KISHANGANJ	RJD	LOCAL LEADERS UNITY/COORDINATION	4
53	#REF!	THAKURGANJ	KISHANGANJ	RJD	BOOTH MANAGEMENT OF PARTY	4
53	#REF!	THAKURGANJ	KISHANGANJ	INC	PARTY ORGANISATION	3
53	#REF!	THAKURGANJ	KISHANGANJ	INC	LOCAL LEADERS UNITY/COORDINATION	3
53	#REF!	THAKURGANJ	KISHANGANJ	INC	BOOTH MANAGEMENT OF PARTY	3
52	#REF!	BAHADURGANJ	KISHANGANJ	INC	PARTY ORGANISATION	4
52	#REF!	BAHADURGANJ	KISHANGANJ	INC	LOCAL LEADERS UNITY/COORDINATION	4
52	#REF!	BAHADURGANJ	KISHANGANJ	INC	BOOTH MANAGEMENT OF PARTY	4
52	#REF!	BAHADURGANJ	KISHANGANJ	JD(U)	PARTY ORGANISATION	5
52	#REF!	BAHADURGANJ	KISHANGANJ	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
52	#REF!	BAHADURGANJ	KISHANGANJ	JD(U)	BOOTH MANAGEMENT OF PARTY	5
52	#REF!	BAHADURGANJ	KISHANGANJ	BJP	PARTY ORGANISATION	3
52	#REF!	BAHADURGANJ	KISHANGANJ	BJP	LOCAL LEADERS UNITY/COORDINATION	3
52	#REF!	BAHADURGANJ	KISHANGANJ	BJP	BOOTH MANAGEMENT OF PARTY	3
52	#REF!	BAHADURGANJ	KISHANGANJ	RJD	PARTY ORGANISATION	6
52	#REF!	BAHADURGANJ	KISHANGANJ	RJD	LOCAL LEADERS UNITY/COORDINATION	6
52	#REF!	BAHADURGANJ	KISHANGANJ	RJD	BOOTH MANAGEMENT OF PARTY	6
52	#REF!	BAHADURGANJ	KISHANGANJ	LJP	PARTY ORGANISATION	
52	#REF!	BAHADURGANJ	KISHANGANJ	LJP	LOCAL LEADERS UNITY/COORDINATION	
52	#REF!	BAHADURGANJ	KISHANGANJ	LJP	BOOTH MANAGEMENT OF PARTY	
52	#REF!	BAHADURGANJ	KISHANGANJ	OTHERS	PARTY ORGANISATION	
52	#REF!	BAHADURGANJ	KISHANGANJ	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
52	#REF!	BAHADURGANJ	KISHANGANJ	OTHERS	BOOTH MANAGEMENT OF PARTY	
73	#REF!	MADHEPURA	MADHEPURA	JD(U)	PARTY ORGANISATION	5
73	#REF!	MADHEPURA	MADHEPURA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
73	#REF!	MADHEPURA	MADHEPURA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
73	#REF!	MADHEPURA	MADHEPURA	BJP	PARTY ORGANISATION	3
73	#REF!	MADHEPURA	MADHEPURA	BJP	LOCAL LEADERS UNITY/COORDINATION	3
73	#REF!	MADHEPURA	MADHEPURA	BJP	BOOTH MANAGEMENT OF PARTY	3
73	#REF!	MADHEPURA	MADHEPURA	RJD	PARTY ORGANISATION	6
73	#REF!	MADHEPURA	MADHEPURA	RJD	LOCAL LEADERS UNITY/COORDINATION	6
73	#REF!	MADHEPURA	MADHEPURA	RJD	BOOTH MANAGEMENT OF PARTY	6
73	#REF!	MADHEPURA	MADHEPURA	INC	PARTY ORGANISATION	3
73	#REF!	MADHEPURA	MADHEPURA	INC	LOCAL LEADERS UNITY/COORDINATION	3
73	#REF!	MADHEPURA	MADHEPURA	INC	BOOTH MANAGEMENT OF PARTY	3
77	#REF!	MAHISHI	MADHEPURA	JD(U)	PARTY ORGANISATION	5
77	#REF!	MAHISHI	MADHEPURA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
77	#REF!	MAHISHI	MADHEPURA	JD(U)	BOOTH MANAGEMENT OF PARTY	4
77	#REF!	MAHISHI	MADHEPURA	BJP	PARTY ORGANISATION	3
77	#REF!	MAHISHI	MADHEPURA	BJP	LOCAL LEADERS UNITY/COORDINATION	3
77	#REF!	MAHISHI	MADHEPURA	BJP	BOOTH MANAGEMENT OF PARTY	3
77	#REF!	MAHISHI	MADHEPURA	RJD	PARTY ORGANISATION	6
77	#REF!	MAHISHI	MADHEPURA	RJD	LOCAL LEADERS UNITY/COORDINATION	6
77	#REF!	MAHISHI	MADHEPURA	RJD	BOOTH MANAGEMENT OF PARTY	6
77	#REF!	MAHISHI	MADHEPURA	INC	PARTY ORGANISATION	3
77	#REF!	MAHISHI	MADHEPURA	INC	LOCAL LEADERS UNITY/COORDINATION	3
77	#REF!	MAHISHI	MADHEPURA	INC	BOOTH MANAGEMENT OF PARTY	3
49	#REF!	ARARIA	ARARIA	LJP	PARTY ORGANISATION	5
49	#REF!	ARARIA	ARARIA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
49	#REF!	ARARIA	ARARIA	LJP	BOOTH MANAGEMENT OF PARTY	5
49	#REF!	ARARIA	ARARIA	JD(U)	PARTY ORGANISATION	3
49	#REF!	ARARIA	ARARIA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	3
49	#REF!	ARARIA	ARARIA	JD(U)	BOOTH MANAGEMENT OF PARTY	3
49	#REF!	ARARIA	ARARIA	BJP	PARTY ORGANISATION	6
49	#REF!	ARARIA	ARARIA	BJP	LOCAL LEADERS UNITY/COORDINATION	5
49	#REF!	ARARIA	ARARIA	BJP	BOOTH MANAGEMENT OF PARTY	6
49	#REF!	ARARIA	ARARIA	RJD	PARTY ORGANISATION	4
49	#REF!	ARARIA	ARARIA	RJD	LOCAL LEADERS UNITY/COORDINATION	4
49	#REF!	ARARIA	ARARIA	RJD	BOOTH MANAGEMENT OF PARTY	4
49	#REF!	ARARIA	ARARIA	INC	PARTY ORGANISATION	4
49	#REF!	ARARIA	ARARIA	INC	LOCAL LEADERS UNITY/COORDINATION	4
49	#REF!	ARARIA	ARARIA	INC	BOOTH MANAGEMENT OF PARTY	4
47	#REF!	RANIGANJ	ARARIA	BJP	PARTY ORGANISATION	5
47	#REF!	RANIGANJ	ARARIA	BJP	LOCAL LEADERS UNITY/COORDINATION	5
47	#REF!	RANIGANJ	ARARIA	BJP	BOOTH MANAGEMENT OF PARTY	5
47	#REF!	RANIGANJ	ARARIA	JD(U)	PARTY ORGANISATION	5
47	#REF!	RANIGANJ	ARARIA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
47	#REF!	RANIGANJ	ARARIA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
47	#REF!	RANIGANJ	ARARIA	RJD	PARTY ORGANISATION	6
47	#REF!	RANIGANJ	ARARIA	RJD	LOCAL LEADERS UNITY/COORDINATION	5
47	#REF!	RANIGANJ	ARARIA	RJD	BOOTH MANAGEMENT OF PARTY	6
47	#REF!	RANIGANJ	ARARIA	INC	PARTY ORGANISATION	3
47	#REF!	RANIGANJ	ARARIA	INC	LOCAL LEADERS UNITY/COORDINATION	3
47	#REF!	RANIGANJ	ARARIA	INC	BOOTH MANAGEMENT OF PARTY	3
47	#REF!	RANIGANJ	ARARIA	LJP	PARTY ORGANISATION	3
47	#REF!	RANIGANJ	ARARIA	LJP	LOCAL LEADERS UNITY/COORDINATION	3
47	#REF!	RANIGANJ	ARARIA	LJP	BOOTH MANAGEMENT OF PARTY	3
51	#REF!	SIKTI	ARARIA	JD(U)	PARTY ORGANISATION	4
51	#REF!	SIKTI	ARARIA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	3
51	#REF!	SIKTI	ARARIA	JD(U)	BOOTH MANAGEMENT OF PARTY	4
51	#REF!	SIKTI	ARARIA	BJP	PARTY ORGANISATION	5
51	#REF!	SIKTI	ARARIA	BJP	LOCAL LEADERS UNITY/COORDINATION	5
51	#REF!	SIKTI	ARARIA	BJP	BOOTH MANAGEMENT OF PARTY	5
51	#REF!	SIKTI	ARARIA	RJD	PARTY ORGANISATION	6
51	#REF!	SIKTI	ARARIA	RJD	LOCAL LEADERS UNITY/COORDINATION	5
51	#REF!	SIKTI	ARARIA	RJD	BOOTH MANAGEMENT OF PARTY	6
51	#REF!	SIKTI	ARARIA	INC	PARTY ORGANISATION	4
51	#REF!	SIKTI	ARARIA	INC	LOCAL LEADERS UNITY/COORDINATION	3
51	#REF!	SIKTI	ARARIA	INC	BOOTH MANAGEMENT OF PARTY	3
51	#REF!	SIKTI	ARARIA	LJP	PARTY ORGANISATION	4
51	#REF!	SIKTI	ARARIA	LJP	LOCAL LEADERS UNITY/COORDINATION	3
51	#REF!	SIKTI	ARARIA	LJP	BOOTH MANAGEMENT OF PARTY	4
51	#REF!	SIKTI	ARARIA	OTHERS	PARTY ORGANISATION	
51	#REF!	SIKTI	ARARIA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
51	#REF!	SIKTI	ARARIA	OTHERS	BOOTH MANAGEMENT OF PARTY	
214	#REF!	ARWAL	JAHANABAD	LJP	PARTY ORGANISATION	6
214	#REF!	ARWAL	JAHANABAD	LJP	LOCAL LEADERS UNITY/COORDINATION	3
214	#REF!	ARWAL	JAHANABAD	LJP	BOOTH MANAGEMENT OF PARTY	4
214	#REF!	ARWAL	JAHANABAD	BJP	PARTY ORGANISATION	7
214	#REF!	ARWAL	JAHANABAD	BJP	LOCAL LEADERS UNITY/COORDINATION	7
214	#REF!	ARWAL	JAHANABAD	BJP	BOOTH MANAGEMENT OF PARTY	7
214	#REF!	ARWAL	JAHANABAD	INC	PARTY ORGANISATION	6
214	#REF!	ARWAL	JAHANABAD	INC	LOCAL LEADERS UNITY/COORDINATION	6
214	#REF!	ARWAL	JAHANABAD	INC	BOOTH MANAGEMENT OF PARTY	6
233	#REF!	ATRI	JAHANABAD	RJD	PARTY ORGANISATION	8
233	#REF!	ATRI	JAHANABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	8
233	#REF!	ATRI	JAHANABAD	RJD	BOOTH MANAGEMENT OF PARTY	8
233	#REF!	ATRI	JAHANABAD	JD(U)	PARTY ORGANISATION	6
233	#REF!	ATRI	JAHANABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
233	#REF!	ATRI	JAHANABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	6
228	#REF!	BARACHATTI	GAYA	JD(U)	PARTY ORGANISATION	8
228	#REF!	BARACHATTI	GAYA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	8
228	#REF!	BARACHATTI	GAYA	JD(U)	BOOTH MANAGEMENT OF PARTY	8
228	#REF!	BARACHATTI	GAYA	RJD	PARTY ORGANISATION	8
228	#REF!	BARACHATTI	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
228	#REF!	BARACHATTI	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	8
232	#REF!	BELAGANJ	GAYA	RJD	PARTY ORGANISATION	8
232	#REF!	BELAGANJ	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
232	#REF!	BELAGANJ	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	9
232	#REF!	BELAGANJ	GAYA	BJP	PARTY ORGANISATION	7
232	#REF!	BELAGANJ	GAYA	BJP	LOCAL LEADERS UNITY/COORDINATION	7
232	#REF!	BELAGANJ	GAYA	BJP	BOOTH MANAGEMENT OF PARTY	6
229	#REF!	BODH GAYA	GAYA	LJP	PARTY ORGANISATION	7
229	#REF!	BODH GAYA	GAYA	LJP	LOCAL LEADERS UNITY/COORDINATION	8
229	#REF!	BODH GAYA	GAYA	LJP	BOOTH MANAGEMENT OF PARTY	8
229	#REF!	BODH GAYA	GAYA	BJP	PARTY ORGANISATION	7
229	#REF!	BODH GAYA	GAYA	BJP	LOCAL LEADERS UNITY/COORDINATION	8
229	#REF!	BODH GAYA	GAYA	BJP	BOOTH MANAGEMENT OF PARTY	8
229	#REF!	BODH GAYA	GAYA	RJD	PARTY ORGANISATION	7
229	#REF!	BODH GAYA	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
229	#REF!	BODH GAYA	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	7
243	#REF!	CHAKAI	JAMUI	BJP	PARTY ORGANISATION	6
243	#REF!	CHAKAI	JAMUI	BJP	LOCAL LEADERS UNITY/COORDINATION	3
243	#REF!	CHAKAI	JAMUI	BJP	BOOTH MANAGEMENT OF PARTY	6
243	#REF!	CHAKAI	JAMUI	RJD	PARTY ORGANISATION	7
243	#REF!	CHAKAI	JAMUI	RJD	LOCAL LEADERS UNITY/COORDINATION	6
243	#REF!	CHAKAI	JAMUI	RJD	BOOTH MANAGEMENT OF PARTY	6
243	#REF!	CHAKAI	JAMUI	INC	PARTY ORGANISATION	6
243	#REF!	CHAKAI	JAMUI	INC	LOCAL LEADERS UNITY/COORDINATION	5
243	#REF!	CHAKAI	JAMUI	INC	BOOTH MANAGEMENT OF PARTY	5
230	#REF!	GAYA TOWN	GAYA	BJP	PARTY ORGANISATION	7
230	#REF!	GAYA TOWN	GAYA	BJP	LOCAL LEADERS UNITY/COORDINATION	7
230	#REF!	GAYA TOWN	GAYA	BJP	BOOTH MANAGEMENT OF PARTY	8
230	#REF!	GAYA TOWN	GAYA	INC	PARTY ORGANISATION	6
230	#REF!	GAYA TOWN	GAYA	INC	LOCAL LEADERS UNITY/COORDINATION	7
230	#REF!	GAYA TOWN	GAYA	INC	BOOTH MANAGEMENT OF PARTY	7
230	#REF!	GAYA TOWN	GAYA	RJD	PARTY ORGANISATION	5
230	#REF!	GAYA TOWN	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	4
230	#REF!	GAYA TOWN	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	4
217	#REF!	GHOSI	JAHANABAD	IND	PARTY ORGANISATION	8
217	#REF!	GHOSI	JAHANABAD	IND	LOCAL LEADERS UNITY/COORDINATION	8
217	#REF!	GHOSI	JAHANABAD	IND	BOOTH MANAGEMENT OF PARTY	9
217	#REF!	GHOSI	JAHANABAD	JD(U)	PARTY ORGANISATION	6
217	#REF!	GHOSI	JAHANABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
217	#REF!	GHOSI	JAHANABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	6
217	#REF!	GHOSI	JAHANABAD	RJD	PARTY ORGANISATION	7
217	#REF!	GHOSI	JAHANABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	7
217	#REF!	GHOSI	JAHANABAD	RJD	BOOTH MANAGEMENT OF PARTY	7
238	#REF!	GOBINDPUR	NAWADA	IND	PARTY ORGANISATION	6
238	#REF!	GOBINDPUR	NAWADA	IND	LOCAL LEADERS UNITY/COORDINATION	4
238	#REF!	GOBINDPUR	NAWADA	IND	BOOTH MANAGEMENT OF PARTY	6
238	#REF!	GOBINDPUR	NAWADA	JD(U)	PARTY ORGANISATION	5
238	#REF!	GOBINDPUR	NAWADA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
238	#REF!	GOBINDPUR	NAWADA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
238	#REF!	GOBINDPUR	NAWADA	RJD	PARTY ORGANISATION	6
238	#REF!	GOBINDPUR	NAWADA	RJD	LOCAL LEADERS UNITY/COORDINATION	6
238	#REF!	GOBINDPUR	NAWADA	RJD	BOOTH MANAGEMENT OF PARTY	5
225	#REF!	GURUA	AURANGABAD	RJD	PARTY ORGANISATION	7
225	#REF!	GURUA	AURANGABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	7
225	#REF!	GURUA	AURANGABAD	RJD	BOOTH MANAGEMENT OF PARTY	7
225	#REF!	GURUA	AURANGABAD	BJP	PARTY ORGANISATION	5
225	#REF!	GURUA	AURANGABAD	BJP	LOCAL LEADERS UNITY/COORDINATION	4
225	#REF!	GURUA	AURANGABAD	BJP	BOOTH MANAGEMENT OF PARTY	5
236	#REF!	HISUA	NAWADA	BJP	PARTY ORGANISATION	6
236	#REF!	HISUA	NAWADA	BJP	LOCAL LEADERS UNITY/COORDINATION	6
236	#REF!	HISUA	NAWADA	BJP	BOOTH MANAGEMENT OF PARTY	6
236	#REF!	HISUA	NAWADA	LJP	PARTY ORGANISATION	5
236	#REF!	HISUA	NAWADA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
236	#REF!	HISUA	NAWADA	LJP	BOOTH MANAGEMENT OF PARTY	6
236	#REF!	HISUA	NAWADA	INC	PARTY ORGANISATION	6
236	#REF!	HISUA	NAWADA	INC	LOCAL LEADERS UNITY/COORDINATION	6
236	#REF!	HISUA	NAWADA	INC	BOOTH MANAGEMENT OF PARTY	7
227	#REF!	IMAMGANJ	AURANGABAD	JD(U)	PARTY ORGANISATION	8
227	#REF!	IMAMGANJ	AURANGABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	8
227	#REF!	IMAMGANJ	AURANGABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	9
227	#REF!	IMAMGANJ	AURANGABAD	RJD	PARTY ORGANISATION	7
227	#REF!	IMAMGANJ	AURANGABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	6
227	#REF!	IMAMGANJ	AURANGABAD	RJD	BOOTH MANAGEMENT OF PARTY	6
216	#REF!	JEHANABAD	JAHANABAD	RJD	PARTY ORGANISATION	7
216	#REF!	JEHANABAD	JAHANABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	6
216	#REF!	JEHANABAD	JAHANABAD	RJD	BOOTH MANAGEMENT OF PARTY	7
216	#REF!	JEHANABAD	JAHANABAD	JD(U)	PARTY ORGANISATION	6
216	#REF!	JEHANABAD	JAHANABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
216	#REF!	JEHANABAD	JAHANABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	6
216	#REF!	JEHANABAD	JAHANABAD	INC	PARTY ORGANISATION	5
216	#REF!	JEHANABAD	JAHANABAD	INC	LOCAL LEADERS UNITY/COORDINATION	7
216	#REF!	JEHANABAD	JAHANABAD	INC	BOOTH MANAGEMENT OF PARTY	5
241	#REF!	JAMUI	JAMUI	JD(U)	PARTY ORGANISATION	6
241	#REF!	JAMUI	JAMUI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
241	#REF!	JAMUI	JAMUI	JD(U)	BOOTH MANAGEMENT OF PARTY	8
241	#REF!	JAMUI	JAMUI	RJD	PARTY ORGANISATION	6
241	#REF!	JAMUI	JAMUI	RJD	LOCAL LEADERS UNITY/COORDINATION	6
241	#REF!	JAMUI	JAMUI	RJD	BOOTH MANAGEMENT OF PARTY	7
241	#REF!	JAMUI	JAMUI	INC	PARTY ORGANISATION	4
241	#REF!	JAMUI	JAMUI	INC	LOCAL LEADERS UNITY/COORDINATION	6
241	#REF!	JAMUI	JAMUI	INC	BOOTH MANAGEMENT OF PARTY	4
242	#REF!	JHAJHA	JAMUI	JD(U)	PARTY ORGANISATION	5
242	#REF!	JHAJHA	JAMUI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	2
242	#REF!	JHAJHA	JAMUI	JD(U)	BOOTH MANAGEMENT OF PARTY	5
242	#REF!	JHAJHA	JAMUI	RJD	PARTY ORGANISATION	7
242	#REF!	JHAJHA	JAMUI	RJD	LOCAL LEADERS UNITY/COORDINATION	7
242	#REF!	JHAJHA	JAMUI	RJD	BOOTH MANAGEMENT OF PARTY	7
215	#REF!	KURTHA	JAHANABAD	LJP	PARTY ORGANISATION	4
215	#REF!	KURTHA	JAHANABAD	LJP	LOCAL LEADERS UNITY/COORDINATION	2
215	#REF!	KURTHA	JAHANABAD	LJP	BOOTH MANAGEMENT OF PARTY	2
215	#REF!	KURTHA	JAHANABAD	JD(U)	PARTY ORGANISATION	6
215	#REF!	KURTHA	JAHANABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
215	#REF!	KURTHA	JAHANABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	6
215	#REF!	KURTHA	JAHANABAD	RJD	PARTY ORGANISATION	6
215	#REF!	KURTHA	JAHANABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	7
215	#REF!	KURTHA	JAHANABAD	RJD	BOOTH MANAGEMENT OF PARTY	7
215	#REF!	KURTHA	JAHANABAD	INC	PARTY ORGANISATION	4
215	#REF!	KURTHA	JAHANABAD	INC	LOCAL LEADERS UNITY/COORDINATION	6
215	#REF!	KURTHA	JAHANABAD	INC	BOOTH MANAGEMENT OF PARTY	5
218	#REF!	MAKHDUMPUR	JAHANABAD	RJD	PARTY ORGANISATION	7
218	#REF!	MAKHDUMPUR	JAHANABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	7
218	#REF!	MAKHDUMPUR	JAHANABAD	RJD	BOOTH MANAGEMENT OF PARTY	8
218	#REF!	MAKHDUMPUR	JAHANABAD	JD(U)	PARTY ORGANISATION	7
218	#REF!	MAKHDUMPUR	JAHANABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
218	#REF!	MAKHDUMPUR	JAHANABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	7
218	#REF!	MAKHDUMPUR	JAHANABAD	INC	PARTY ORGANISATION	6
218	#REF!	MAKHDUMPUR	JAHANABAD	INC	LOCAL LEADERS UNITY/COORDINATION	6
218	#REF!	MAKHDUMPUR	JAHANABAD	INC	BOOTH MANAGEMENT OF PARTY	6
237	#REF!	NAWADA	NAWADA	IND	PARTY ORGANISATION	3
237	#REF!	NAWADA	NAWADA	IND	LOCAL LEADERS UNITY/COORDINATION	3
237	#REF!	NAWADA	NAWADA	IND	BOOTH MANAGEMENT OF PARTY	3
237	#REF!	NAWADA	NAWADA	RJD	PARTY ORGANISATION	7
237	#REF!	NAWADA	NAWADA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
237	#REF!	NAWADA	NAWADA	RJD	BOOTH MANAGEMENT OF PARTY	7
237	#REF!	NAWADA	NAWADA	BJP	PARTY ORGANISATION	6
237	#REF!	NAWADA	NAWADA	BJP	LOCAL LEADERS UNITY/COORDINATION	6
237	#REF!	NAWADA	NAWADA	BJP	BOOTH MANAGEMENT OF PARTY	6
235	#REF!	RAJAULI	NAWADA	BJP	PARTY ORGANISATION	6
235	#REF!	RAJAULI	NAWADA	BJP	LOCAL LEADERS UNITY/COORDINATION	7
235	#REF!	RAJAULI	NAWADA	BJP	BOOTH MANAGEMENT OF PARTY	7
235	#REF!	RAJAULI	NAWADA	RJD	PARTY ORGANISATION	5
235	#REF!	RAJAULI	NAWADA	RJD	LOCAL LEADERS UNITY/COORDINATION	5
235	#REF!	RAJAULI	NAWADA	RJD	BOOTH MANAGEMENT OF PARTY	5
226	#REF!	SHERGHATI	GAYA	NEW SEAT	PARTY ORGANISATION	
226	#REF!	SHERGHATI	GAYA	NEW SEAT	LOCAL LEADERS UNITY/COORDINATION	
226	#REF!	SHERGHATI	GAYA	NEW SEAT	BOOTH MANAGEMENT OF PARTY	
226	#REF!	SHERGHATI	GAYA	JD(U)	PARTY ORGANISATION	7
226	#REF!	SHERGHATI	GAYA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
226	#REF!	SHERGHATI	GAYA	JD(U)	BOOTH MANAGEMENT OF PARTY	7
226	#REF!	SHERGHATI	GAYA	INC	PARTY ORGANISATION	5
226	#REF!	SHERGHATI	GAYA	INC	LOCAL LEADERS UNITY/COORDINATION	7
226	#REF!	SHERGHATI	GAYA	INC	BOOTH MANAGEMENT OF PARTY	5
226	#REF!	SHERGHATI	GAYA	RJD	PARTY ORGANISATION	7
226	#REF!	SHERGHATI	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
226	#REF!	SHERGHATI	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	8
240	#REF!	SIKANDRA	JAMUI	JD(U)	PARTY ORGANISATION	6
240	#REF!	SIKANDRA	JAMUI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
240	#REF!	SIKANDRA	JAMUI	JD(U)	BOOTH MANAGEMENT OF PARTY	6
240	#REF!	SIKANDRA	JAMUI	RJD	PARTY ORGANISATION	7
240	#REF!	SIKANDRA	JAMUI	RJD	LOCAL LEADERS UNITY/COORDINATION	5
240	#REF!	SIKANDRA	JAMUI	RJD	BOOTH MANAGEMENT OF PARTY	7
240	#REF!	SIKANDRA	JAMUI	INC	PARTY ORGANISATION	6
240	#REF!	SIKANDRA	JAMUI	INC	LOCAL LEADERS UNITY/COORDINATION	6
240	#REF!	SIKANDRA	JAMUI	INC	BOOTH MANAGEMENT OF PARTY	6
231	#REF!	TIKARI	AURANGABAD	JD(U)	PARTY ORGANISATION	5
231	#REF!	TIKARI	AURANGABAD	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
231	#REF!	TIKARI	AURANGABAD	JD(U)	BOOTH MANAGEMENT OF PARTY	5
231	#REF!	TIKARI	AURANGABAD	RJD	PARTY ORGANISATION	7
231	#REF!	TIKARI	AURANGABAD	RJD	LOCAL LEADERS UNITY/COORDINATION	6
231	#REF!	TIKARI	AURANGABAD	RJD	BOOTH MANAGEMENT OF PARTY	7
239	#REF!	WARSALIGANJ	NAWADA	IND	PARTY ORGANISATION	4
239	#REF!	WARSALIGANJ	NAWADA	IND	LOCAL LEADERS UNITY/COORDINATION	3
239	#REF!	WARSALIGANJ	NAWADA	IND	BOOTH MANAGEMENT OF PARTY	8
239	#REF!	WARSALIGANJ	NAWADA	INC	PARTY ORGANISATION	4
239	#REF!	WARSALIGANJ	NAWADA	INC	LOCAL LEADERS UNITY/COORDINATION	4
239	#REF!	WARSALIGANJ	NAWADA	INC	BOOTH MANAGEMENT OF PARTY	9
239	#REF!	WARSALIGANJ	NAWADA	BJP	PARTY ORGANISATION	3
239	#REF!	WARSALIGANJ	NAWADA	BJP	LOCAL LEADERS UNITY/COORDINATION	4
239	#REF!	WARSALIGANJ	NAWADA	BJP	BOOTH MANAGEMENT OF PARTY	4
234	#REF!	WAZIRGANJ	GAYA	INC	PARTY ORGANISATION	8
234	#REF!	WAZIRGANJ	GAYA	INC	LOCAL LEADERS UNITY/COORDINATION	9
234	#REF!	WAZIRGANJ	GAYA	INC	BOOTH MANAGEMENT OF PARTY	9
234	#REF!	WAZIRGANJ	GAYA	RJD	PARTY ORGANISATION	6
234	#REF!	WAZIRGANJ	GAYA	RJD	LOCAL LEADERS UNITY/COORDINATION	6
234	#REF!	WAZIRGANJ	GAYA	RJD	BOOTH MANAGEMENT OF PARTY	6
234	#REF!	WAZIRGANJ	GAYA	JD(U)	PARTY ORGANISATION	6
234	#REF!	WAZIRGANJ	GAYA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
234	#REF!	WAZIRGANJ	GAYA	JD(U)	BOOTH MANAGEMENT OF PARTY	6
88	#REF!	GAIGHAT	MUZAFFARPUR	RJD	PARTY ORGANISATION	7
88	#REF!	GAIGHAT	MUZAFFARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
88	#REF!	GAIGHAT	MUZAFFARPUR	RJD	BOOTH MANAGEMENT OF PARTY	8
88	#REF!	GAIGHAT	MUZAFFARPUR	JD(U)	PARTY ORGANISATION	7
88	#REF!	GAIGHAT	MUZAFFARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	8
88	#REF!	GAIGHAT	MUZAFFARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	8
88	#REF!	GAIGHAT	MUZAFFARPUR	BJP	PARTY ORGANISATION	6
88	#REF!	GAIGHAT	MUZAFFARPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	6
88	#REF!	GAIGHAT	MUZAFFARPUR	BJP	BOOTH MANAGEMENT OF PARTY	6
88	#REF!	GAIGHAT	MUZAFFARPUR	INC	PARTY ORGANISATION	5
88	#REF!	GAIGHAT	MUZAFFARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	6
88	#REF!	GAIGHAT	MUZAFFARPUR	INC	BOOTH MANAGEMENT OF PARTY	6
